FoodID,description,L1,L2,L3,L4,L5,L6,L7,newickstring,newickstring_name,taxonomy
14107200,Cheese__Muenster,Milk_and_Milk_Products,Cheeses,Natural_cheeses,Natural_cheeses,Mozzarella_or_Muenster,Muenster,,foodtreeroot/Milk_and_Milk_Products/Cheeses/Natural_cheeses/Natural_cheeses/Mozzarella_or_Muenster/Muenster/14107200,foodtreeroot/L1_Milk_and_Milk_Products/L2_Cheeses/L3_Natural_cheeses/L4_Natural_cheeses/L5_Mozzarella_or_Muenster/L6_Muenster/Cheese__Muenster,Milk_and_Milk_Products;Cheeses;Natural_cheeses;Natural_cheeses;Mozzarella_or_Muenster;Muenster;
14410110,Cheese__American,Milk_and_Milk_Products,Cheeses,Processed_cheeses_and_cheese_spreads,Cheese_processed,,,,foodtreeroot/Milk_and_Milk_Products/Cheeses/Processed_cheeses_and_cheese_spreads/Cheese_processed///14410110,foodtreeroot/L1_Milk_and_Milk_Products/L2_Cheeses/L3_Processed_cheeses_and_cheese_spreads/L4_Cheese_processed/L5_/L6_/Cheese__American,Milk_and_Milk_Products;Cheeses;Processed_cheeses_and_cheese_spreads;Cheese_processed;;;
53210000,Cookie__chocolate_wafer,Grain_Product,Cakes_cookies_pies_pastries_bars,Cookies,Cookies,,,,foodtreeroot/Grain_Product/Cakes_cookies_pies_pastries_bars/Cookies/Cookies///53210000,foodtreeroot/L1_Grain_Product/L2_Cakes_cookies_pies_pastries_bars/L3_Cookies/L4_Cookies/L5_/L6_/Cookie__chocolate_wafer,Grain_Product;Cakes_cookies_pies_pastries_bars;Cookies;Cookies;;;
57329000,Cereal__raisin_bran,Grain_Product,Cereals_not_cooked_or_NS_as_to_cooked,Readytoeat_cereals,,,,,foodtreeroot/Grain_Product/Cereals_not_cooked_or_NS_as_to_cooked/Readytoeat_cereals////57329000,foodtreeroot/L1_Grain_Product/L2_Cereals_not_cooked_or_NS_as_to_cooked/L3_Readytoeat_cereals/L4_/L5_/L6_/Cereal__raisin_bran,Grain_Product;Cereals_not_cooked_or_NS_as_to_cooked;Readytoeat_cereals;;;;
14107020,Cheese__Mozzarella__whole_milk,Milk_and_Milk_Products,Cheeses,Natural_cheeses,Natural_cheeses,Mozzarella_or_Muenster,Mozzarella,,foodtreeroot/Milk_and_Milk_Products/Cheeses/Natural_cheeses/Natural_cheeses/Mozzarella_or_Muenster/Mozzarella/14107020,foodtreeroot/L1_Milk_and_Milk_Products/L2_Cheeses/L3_Natural_cheeses/L4_Natural_cheeses/L5_Mozzarella_or_Muenster/L6_Mozzarella/Cheese__Mozzarella__whole_milk,Milk_and_Milk_Products;Cheeses;Natural_cheeses;Natural_cheeses;Mozzarella_or_Muenster;Mozzarella;
32130010,Egg_omelet_or_scrambled_egg__made_with_oil,Eggs,Egg_mixtures,Egg_dishes_made_with_whole_eggs,Egg_omelet_or_scrambled,,,,foodtreeroot/Eggs/Egg_mixtures/Egg_dishes_made_with_whole_eggs/Egg_omelet_or_scrambled///32130010,foodtreeroot/L1_Eggs/L2_Egg_mixtures/L3_Egg_dishes_made_with_whole_eggs/L4_Egg_omelet_or_scrambled/L5_/L6_/Egg_omelet_or_scrambled_egg__made_with_oil,Eggs;Egg_mixtures;Egg_dishes_made_with_whole_eggs;Egg_omelet_or_scrambled;;;
83109000,Russian_dressing,Fats_Oils_and_Salad_Dressings,Salad_dressings,Regular_salad_dressings,,Wheat_germ_oil,,,foodtreeroot/Fats_Oils_and_Salad_Dressings/Salad_dressings/Regular_salad_dressings//Wheat_germ_oil//83109000,foodtreeroot/L1_Fats_Oils_and_Salad_Dressings/L2_Salad_dressings/L3_Regular_salad_dressings/L4_/L5_Wheat_germ_oil/L6_/Russian_dressing,Fats_Oils_and_Salad_Dressings;Salad_dressings;Regular_salad_dressings;;Wheat_germ_oil;;
75307001,Green_peppers_and_onions__cooked__made_with_oil,Vegetables,Other_vegetables,Other_vegetable_mixtures_cooked,Other_vegetable_mixtures_cooked,Green_peppers_and_onions,,,foodtreeroot/Vegetables/Other_vegetables/Other_vegetable_mixtures_cooked/Other_vegetable_mixtures_cooked/Green_peppers_and_onions//75307001,foodtreeroot/L1_Vegetables/L2_Other_vegetables/L3_Other_vegetable_mixtures_cooked/L4_Other_vegetable_mixtures_cooked/L5_Green_peppers_and_onions/L6_/Green_peppers_and_onions__cooked__made_with_oil,Vegetables;Other_vegetables;Other_vegetable_mixtures_cooked;Other_vegetable_mixtures_cooked;Green_peppers_and_onions;;
73403021,Sweet_potato__baked__peel_not_eaten__made_with_oil,Vegetables,Deepyellow_vegetables,Sweet_potatoes,Sweet_potatoes,Sweet_potato_baked_peel_not_eaten,,,foodtreeroot/Vegetables/Deepyellow_vegetables/Sweet_potatoes/Sweet_potatoes/Sweet_potato_baked_peel_not_eaten//73403021,foodtreeroot/L1_Vegetables/L2_Deepyellow_vegetables/L3_Sweet_potatoes/L4_Sweet_potatoes/L5_Sweet_potato_baked_peel_not_eaten/L6_/Sweet_potato__baked__peel_not_eaten__made_with_oil,Vegetables;Deepyellow_vegetables;Sweet_potatoes;Sweet_potatoes;Sweet_potato_baked_peel_not_eaten;;
57347000,Cereal__Kelloggs_Corn_Pops_,Grain_Product,Cereals_not_cooked_or_NS_as_to_cooked,Readytoeat_cereals,,,,,foodtreeroot/Grain_Product/Cereals_not_cooked_or_NS_as_to_cooked/Readytoeat_cereals////57347000,foodtreeroot/L1_Grain_Product/L2_Cereals_not_cooked_or_NS_as_to_cooked/L3_Readytoeat_cereals/L4_/L5_/L6_/Cereal__Kelloggs_Corn_Pops_,Grain_Product;Cereals_not_cooked_or_NS_as_to_cooked;Readytoeat_cereals;;;;
13230120,Pudding__ready_to_eat__low_calorie__containing_artificial_sweetener__flavors_other_than_chocolate,Milk_and_Milk_Products,Milk_desserts_sauces_gravies,Puddings_custards_and_other_milk,Pudding_ready_to_eat,,,,foodtreeroot/Milk_and_Milk_Products/Milk_desserts_sauces_gravies/Puddings_custards_and_other_milk/Pudding_ready_to_eat///13230120,foodtreeroot/L1_Milk_and_Milk_Products/L2_Milk_desserts_sauces_gravies/L3_Puddings_custards_and_other_milk/L4_Pudding_ready_to_eat/L5_/L6_/Pudding__ready_to_eat__low_calorie__containing_artificial_sweetener__flavors_other_than_chocolate,Milk_and_Milk_Products;Milk_desserts_sauces_gravies;Puddings_custards_and_other_milk;Pudding_ready_to_eat;;;
83104000,French_or_Catalina_dressing,Fats_Oils_and_Salad_Dressings,Salad_dressings,Regular_salad_dressings,,,,,foodtreeroot/Fats_Oils_and_Salad_Dressings/Salad_dressings/Regular_salad_dressings////83104000,foodtreeroot/L1_Fats_Oils_and_Salad_Dressings/L2_Salad_dressings/L3_Regular_salad_dressings/L4_/L5_/L6_/French_or_Catalina_dressing,Fats_Oils_and_Salad_Dressings;Salad_dressings;Regular_salad_dressings;;;;
56205008,Rice__white__cooked__fat_not_added_in_cooking,Grain_Product,Pastas_cooked_cereals_rice,Cooked_cereals_rice,Cooked_cereals_rice,Rice,,,foodtreeroot/Grain_Product/Pastas_cooked_cereals_rice/Cooked_cereals_rice/Cooked_cereals_rice/Rice//56205008,foodtreeroot/L1_Grain_Product/L2_Pastas_cooked_cereals_rice/L3_Cooked_cereals_rice/L4_Cooked_cereals_rice/L5_Rice/L6_/Rice__white__cooked__fat_not_added_in_cooking,Grain_Product;Pastas_cooked_cereals_rice;Cooked_cereals_rice;Cooked_cereals_rice;Rice;;
14104100,Cheese__Cheddar,Milk_and_Milk_Products,Cheeses,Natural_cheeses,Natural_cheeses,Cheddar_Colby_Feta_Fontina_Goat,Cheddar,,foodtreeroot/Milk_and_Milk_Products/Cheeses/Natural_cheeses/Natural_cheeses/Cheddar_Colby_Feta_Fontina_Goat/Cheddar/14104100,foodtreeroot/L1_Milk_and_Milk_Products/L2_Cheeses/L3_Natural_cheeses/L4_Natural_cheeses/L5_Cheddar_Colby_Feta_Fontina_Goat/L6_Cheddar/Cheese__Cheddar,Milk_and_Milk_Products;Cheeses;Natural_cheeses;Natural_cheeses;Cheddar_Colby_Feta_Fontina_Goat;Cheddar;
92513000,Fruit_flavored_smoothie_drink__frozen__no_dairy,Sugars_Sweets_and_Beverages,Nonalcoholic_beverages,Fruit_drinks,Fruit_juice_drinks_and_fruitflavored_drinks,,,,foodtreeroot/Sugars_Sweets_and_Beverages/Nonalcoholic_beverages/Fruit_drinks/Fruit_juice_drinks_and_fruitflavored_drinks///92513000,foodtreeroot/L1_Sugars_Sweets_and_Beverages/L2_Nonalcoholic_beverages/L3_Fruit_drinks/L4_Fruit_juice_drinks_and_fruitflavored_drinks/L5_/L6_/Fruit_flavored_smoothie_drink__frozen__no_dairy,Sugars_Sweets_and_Beverages;Nonalcoholic_beverages;Fruit_drinks;Fruit_juice_drinks_and_fruitflavored_drinks;;;
28500080,Gravy__poultry__home_recipe,Meat_Poultry_Fish_and_Mixtures,Frozen_and_shelfstable_plate_meals_soups_and_gravies,Gravies_from_meat_poultry_fish_base,,,,,foodtreeroot/Meat_Poultry_Fish_and_Mixtures/Frozen_and_shelfstable_plate_meals_soups_and_gravies/Gravies_from_meat_poultry_fish_base////28500080,foodtreeroot/L1_Meat_Poultry_Fish_and_Mixtures/L2_Frozen_and_shelfstable_plate_meals_soups_and_gravies/L3_Gravies_from_meat_poultry_fish_base/L4_/L5_/L6_/Gravy__poultry__home_recipe,Meat_Poultry_Fish_and_Mixtures;Frozen_and_shelfstable_plate_meals_soups_and_gravies;Gravies_from_meat_poultry_fish_base;;;;
63101000,Apple__raw,Fruits,Other_fruits,Fruits_excluding_berries,Fruits_excluding_berries,Apple_or_applesauce,,,foodtreeroot/Fruits/Other_fruits/Fruits_excluding_berries/Fruits_excluding_berries/Apple_or_applesauce//63101000,foodtreeroot/L1_Fruits/L2_Other_fruits/L3_Fruits_excluding_berries/L4_Fruits_excluding_berries/L5_Apple_or_applesauce/L6_/Apple__raw,Fruits;Other_fruits;Fruits_excluding_berries;Fruits_excluding_berries;Apple_or_applesauce;;
51320560,Roll__whole_wheat__hamburger_bun,Grain_Product,Yeast,Wheat_cracked_wheat_breads_rolls,Wheat_cracked_wheat_breads_rolls,Roll_wheat,,,foodtreeroot/Grain_Product/Yeast/Wheat_cracked_wheat_breads_rolls/Wheat_cracked_wheat_breads_rolls/Roll_wheat//51320560,foodtreeroot/L1_Grain_Product/L2_Yeast/L3_Wheat_cracked_wheat_breads_rolls/L4_Wheat_cracked_wheat_breads_rolls/L5_Roll_wheat/L6_/Roll__whole_wheat__hamburger_bun,Grain_Product;Yeast;Wheat_cracked_wheat_breads_rolls;Wheat_cracked_wheat_breads_rolls;Roll_wheat;;
13110100,Ice_cream__regular__flavors_other_than_chocolate,Milk_and_Milk_Products,Milk_desserts_sauces_gravies,Milk_desserts_frozen,Ice_cream,,,,foodtreeroot/Milk_and_Milk_Products/Milk_desserts_sauces_gravies/Milk_desserts_frozen/Ice_cream///13110100,foodtreeroot/L1_Milk_and_Milk_Products/L2_Milk_desserts_sauces_gravies/L3_Milk_desserts_frozen/L4_Ice_cream/L5_/L6_/Ice_cream__regular__flavors_other_than_chocolate,Milk_and_Milk_Products;Milk_desserts_sauces_gravies;Milk_desserts_frozen;Ice_cream;;;
91301510,Syrup__pancake__reduced_calorie,Sugars_Sweets_and_Beverages,Sugars_and_sweets,Syrups_honey_molasses_sweet_toppings,Syrups_honey_molasses,Thin_syrups,,,foodtreeroot/Sugars_Sweets_and_Beverages/Sugars_and_sweets/Syrups_honey_molasses_sweet_toppings/Syrups_honey_molasses/Thin_syrups//91301510,foodtreeroot/L1_Sugars_Sweets_and_Beverages/L2_Sugars_and_sweets/L3_Syrups_honey_molasses_sweet_toppings/L4_Syrups_honey_molasses/L5_Thin_syrups/L6_/Syrup__pancake__reduced_calorie,Sugars_Sweets_and_Beverages;Sugars_and_sweets;Syrups_honey_molasses_sweet_toppings;Syrups_honey_molasses;Thin_syrups;;
56205012,Rice__brown__cooked__fat_added_in_cooking__made_with_oil,Grain_Product,Pastas_cooked_cereals_rice,Cooked_cereals_rice,Cooked_cereals_rice,Rice,,,foodtreeroot/Grain_Product/Pastas_cooked_cereals_rice/Cooked_cereals_rice/Cooked_cereals_rice/Rice//56205012,foodtreeroot/L1_Grain_Product/L2_Pastas_cooked_cereals_rice/L3_Cooked_cereals_rice/L4_Cooked_cereals_rice/L5_Rice/L6_/Rice__brown__cooked__fat_added_in_cooking__made_with_oil,Grain_Product;Pastas_cooked_cereals_rice;Cooked_cereals_rice;Cooked_cereals_rice;Rice;;
56207095,Cream_of_wheat__instant__made_with_milk__fat_not_added_in_cooking,Grain_Product,Pastas_cooked_cereals_rice,Cooked_cereals_rice,Cooked_cereals_rice,Wheat_cream_of_bulgur_couscous,,,foodtreeroot/Grain_Product/Pastas_cooked_cereals_rice/Cooked_cereals_rice/Cooked_cereals_rice/Wheat_cream_of_bulgur_couscous//56207095,foodtreeroot/L1_Grain_Product/L2_Pastas_cooked_cereals_rice/L3_Cooked_cereals_rice/L4_Cooked_cereals_rice/L5_Wheat_cream_of_bulgur_couscous/L6_/Cream_of_wheat__instant__made_with_milk__fat_not_added_in_cooking,Grain_Product;Pastas_cooked_cereals_rice;Cooked_cereals_rice;Cooked_cereals_rice;Wheat_cream_of_bulgur_couscous;;
11440060,Tzatziki_dip,Milk_and_Milk_Products,Milks_and_milk_drinks,Yogurt,Yogurt_parfait,,,,foodtreeroot/Milk_and_Milk_Products/Milks_and_milk_drinks/Yogurt/Yogurt_parfait///11440060,foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_Yogurt_parfait/L5_/L6_/Tzatziki_dip,Milk_and_Milk_Products;Milks_and_milk_drinks;Yogurt;Yogurt_parfait;;;
53230000,Cookie__molasses,Grain_Product,Cakes_cookies_pies_pastries_bars,Cookies,Cookies,Cookie_molasses,,,foodtreeroot/Grain_Product/Cakes_cookies_pies_pastries_bars/Cookies/Cookies/Cookie_molasses//53230000,foodtreeroot/L1_Grain_Product/L2_Cakes_cookies_pies_pastries_bars/L3_Cookies/L4_Cookies/L5_Cookie_molasses/L6_/Cookie__molasses,Grain_Product;Cakes_cookies_pies_pastries_bars;Cookies;Cookies;Cookie_molasses;;
51186010,Muffin__English,Grain_Product,Yeast,White_breads_rolls,Bagels_bread_sticks_English_muffins,Muffin_English,,,foodtreeroot/Grain_Product/Yeast/White_breads_rolls/Bagels_bread_sticks_English_muffins/Muffin_English//51186010,foodtreeroot/L1_Grain_Product/L2_Yeast/L3_White_breads_rolls/L4_Bagels_bread_sticks_English_muffins/L5_Muffin_English/L6_/Muffin__English,Grain_Product;Yeast;White_breads_rolls;Bagels_bread_sticks_English_muffins;Muffin_English;;
81301020,Lemon_butter_sauce,Fats_Oils_and_Salad_Dressings,Fats,Other_fats,,,,,foodtreeroot/Fats_Oils_and_Salad_Dressings/Fats/Other_fats////81301020,foodtreeroot/L1_Fats_Oils_and_Salad_Dressings/L2_Fats/L3_Other_fats/L4_/L5_/L6_/Lemon_butter_sauce,Fats_Oils_and_Salad_Dressings;Fats;Other_fats;;;;
58110110,Egg_roll__meatless,Grain_Product,Grain_mixtures_frozen_plate_meals_soups,Mixtures_mainly_grain_pasta_or_bread,Mixtures_mainly_grain_pasta_or_bread,Egg_roll,,,foodtreeroot/Grain_Product/Grain_mixtures_frozen_plate_meals_soups/Mixtures_mainly_grain_pasta_or_bread/Mixtures_mainly_grain_pasta_or_bread/Egg_roll//58110110,foodtreeroot/L1_Grain_Product/L2_Grain_mixtures_frozen_plate_meals_soups/L3_Mixtures_mainly_grain_pasta_or_bread/L4_Mixtures_mainly_grain_pasta_or_bread/L5_Egg_roll/L6_/Egg_roll__meatless,Grain_Product;Grain_mixtures_frozen_plate_meals_soups;Mixtures_mainly_grain_pasta_or_bread;Mixtures_mainly_grain_pasta_or_bread;Egg_roll;;
41101100,White_beans__dry__cooked__NS_as_to_fat_added_in_cooking,Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds,Legumes,Dried_beans,Beans_NS_to_type,White_or_NS,White_beans_dry,,foodtreeroot/Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds/Legumes/Dried_beans/Beans_NS_to_type/White_or_NS/White_beans_dry/41101100,foodtreeroot/L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds/L2_Legumes/L3_Dried_beans/L4_Beans_NS_to_type/L5_White_or_NS/L6_White_beans_dry/White_beans__dry__cooked__NS_as_to_fat_added_in_cooking,Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;Legumes;Dried_beans;Beans_NS_to_type;White_or_NS;White_beans_dry;
21401120,Beef__roast__roasted__lean_only_eaten,Meat_Poultry_Fish_and_Mixtures,Beef,Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks,,,,,foodtreeroot/Meat_Poultry_Fish_and_Mixtures/Beef/Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks////21401120,foodtreeroot/L1_Meat_Poultry_Fish_and_Mixtures/L2_Beef/L3_Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks/L4_/L5_/L6_/Beef__roast__roasted__lean_only_eaten,Meat_Poultry_Fish_and_Mixtures;Beef;Beef_roasts_stew_meat_corned_beef_beef_brisket_sandwich_steaks;;;;
14420210,Cheese_spread__cream_cheese__light_or_lite,Milk_and_Milk_Products,Cheeses,Processed_cheeses_and_cheese_spreads,Cheese_spread,,,,foodtreeroot/Milk_and_Milk_Products/Cheeses/Processed_cheeses_and_cheese_spreads/Cheese_spread///14420210,foodtreeroot/L1_Milk_and_Milk_Products/L2_Cheeses/L3_Processed_cheeses_and_cheese_spreads/L4_Cheese_spread/L5_/L6_/Cheese_spread__cream_cheese__light_or_lite,Milk_and_Milk_Products;Cheeses;Processed_cheeses_and_cheese_spreads;Cheese_spread;;;
41101070,Beans__canned__drained__NS_as_to_type__fat_not_added_in_cooking,Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds,Legumes,Dried_beans,Beans_NS_to_type,White_or_NS,Beans_dry_NS,,foodtreeroot/Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds/Legumes/Dried_beans/Beans_NS_to_type/White_or_NS/Beans_dry_NS/41101070,foodtreeroot/L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds/L2_Legumes/L3_Dried_beans/L4_Beans_NS_to_type/L5_White_or_NS/L6_Beans_dry_NS/Beans__canned__drained__NS_as_to_type__fat_not_added_in_cooking,Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;Legumes;Dried_beans;Beans_NS_to_type;White_or_NS;Beans_dry_NS;
14010000,Cheese__NFS,Milk_and_Milk_Products,Cheeses,Cheese_NS_as_to_type,,,,,foodtreeroot/Milk_and_Milk_Products/Cheeses/Cheese_NS_as_to_type////14010000,foodtreeroot/L1_Milk_and_Milk_Products/L2_Cheeses/L3_Cheese_NS_as_to_type/L4_/L5_/L6_/Cheese__NFS,Milk_and_Milk_Products;Cheeses;Cheese_NS_as_to_type;;;;
41420400,Teriyaki_sauce,Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds,Legumes,Soybean_derived_products_excluding_milks,Soybean_derived_products,Curds_and_sauces,,,foodtreeroot/Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds/Legumes/Soybean_derived_products_excluding_milks/Soybean_derived_products/Curds_and_sauces//41420400,foodtreeroot/L1_Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds/L2_Legumes/L3_Soybean_derived_products_excluding_milks/L4_Soybean_derived_products/L5_Curds_and_sauces/L6_/Teriyaki_sauce,Dry_Beans_Peas_Other_Legumes_Nuts_and_Seeds;Legumes;Soybean_derived_products_excluding_milks;Soybean_derived_products;Curds_and_sauces;;
56201515,Cornmeal_mush__NS_as_to_fat_added_in_cooking,Grain_Product,Pastas_cooked_cereals_rice,Cooked_cereals_rice,Cooked_cereals_rice,Grits_cooked_cornmeal_or_cornstarch,,,foodtreeroot/Grain_Product/Pastas_cooked_cereals_rice/Cooked_cereals_rice/Cooked_cereals_rice/Grits_cooked_cornmeal_or_cornstarch//56201515,foodtreeroot/L1_Grain_Product/L2_Pastas_cooked_cereals_rice/L3_Cooked_cereals_rice/L4_Cooked_cereals_rice/L5_Grits_cooked_cornmeal_or_cornstarch/L6_/Cornmeal_mush__NS_as_to_fat_added_in_cooking,Grain_Product;Pastas_cooked_cereals_rice;Cooked_cereals_rice;Cooked_cereals_rice;Grits_cooked_cornmeal_or_cornstarch;;
56117090,Rice_noodles__cooked,Grain_Product,Pastas_cooked_cereals_rice,Pastas,Noodles,Chow_mein_or_long_rice_noodles,,,foodtreeroot/Grain_Product/Pastas_cooked_cereals_rice/Pastas/Noodles/Chow_mein_or_long_rice_noodles//56117090,foodtreeroot/L1_Grain_Product/L2_Pastas_cooked_cereals_rice/L3_Pastas/L4_Noodles/L5_Chow_mein_or_long_rice_noodles/L6_/Rice_noodles__cooked,Grain_Product;Pastas_cooked_cereals_rice;Pastas;Noodles;Chow_mein_or_long_rice_noodles;;
57349000,Cereal__Kelloggs_Frosted_Flakes_,Grain_Product,Cereals_not_cooked_or_NS_as_to_cooked,Readytoeat_cereals,,,,,foodtreeroot/Grain_Product/Cereals_not_cooked_or_NS_as_to_cooked/Readytoeat_cereals////57349000,foodtreeroot/L1_Grain_Product/L2_Cereals_not_cooked_or_NS_as_to_cooked/L3_Readytoeat_cereals/L4_/L5_/L6_/Cereal__Kelloggs_Frosted_Flakes_,Grain_Product;Cereals_not_cooked_or_NS_as_to_cooked;Readytoeat_cereals;;;;
11411420,Yogurt__Greek__nonfat_milk__plain,Milk_and_Milk_Products,Milks_and_milk_drinks,Yogurt,Yogurt_plain,,,,foodtreeroot/Milk_and_Milk_Products/Milks_and_milk_drinks/Yogurt/Yogurt_plain///11411420,foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_Yogurt_plain/L5_/L6_/Yogurt__Greek__nonfat_milk__plain,Milk_and_Milk_Products;Milks_and_milk_drinks;Yogurt;Yogurt_plain;;;
54408017,Pretzels__hard__plain__lightly_salted,Grain_Product,Crackers_and_salty_snacks_from_grain,Salty_snacks_from_grain_products,Salty_snacks_from_grain_products,Pretzels,,,foodtreeroot/Grain_Product/Crackers_and_salty_snacks_from_grain/Salty_snacks_from_grain_products/Salty_snacks_from_grain_products/Pretzels//54408017,foodtreeroot/L1_Grain_Product/L2_Crackers_and_salty_snacks_from_grain/L3_Salty_snacks_from_grain_products/L4_Salty_snacks_from_grain_products/L5_Pretzels/L6_/Pretzels__hard__plain__lightly_salted,Grain_Product;Crackers_and_salty_snacks_from_grain;Salty_snacks_from_grain_products;Salty_snacks_from_grain_products;Pretzels;;
63430100,Sorbet__fruit__noncitrus_flavor,Fruits,Other_fruits,Mixtures_of_fruits_and_nonfruit_items,Sorbet_or_cream_juice_bar,,,,foodtreeroot/Fruits/Other_fruits/Mixtures_of_fruits_and_nonfruit_items/Sorbet_or_cream_juice_bar///63430100,foodtreeroot/L1_Fruits/L2_Other_fruits/L3_Mixtures_of_fruits_and_nonfruit_items/L4_Sorbet_or_cream_juice_bar/L5_/L6_/Sorbet__fruit__noncitrus_flavor,Fruits;Other_fruits;Mixtures_of_fruits_and_nonfruit_items;Sorbet_or_cream_juice_bar;;;
11446000,Yogurt_parfait__low_fat__with_fruit,Milk_and_Milk_Products,Milks_and_milk_drinks,Yogurt,Yogurt_parfait,,,,foodtreeroot/Milk_and_Milk_Products/Milks_and_milk_drinks/Yogurt/Yogurt_parfait///11446000,foodtreeroot/L1_Milk_and_Milk_Products/L2_Milks_and_milk_drinks/L3_Yogurt/L4_Yogurt_parfait/L5_/L6_/Yogurt_parfait__low_fat__with_fruit,Milk_and_Milk_Products;Milks_and_milk_drinks;Yogurt;Yogurt_parfait;;;
55101000,Pancakes__plain,Grain_Product,Pancakes_waffles_French_toast_other,Pancakes,Pancakes,Pancakes_plain,,,foodtreeroot/Grain_Product/Pancakes_waffles_French_toast_other/Pancakes/Pancakes/Pancakes_plain//55101000,foodtreeroot/L1_Grain_Product/L2_Pancakes_waffles_French_toast_other/L3_Pancakes/L4_Pancakes/L5_Pancakes_plain/L6_/Pancakes__plain,Grain_Product;Pancakes_waffles_French_toast_other;Pancakes;Pancakes;Pancakes_plain;;
58401010,Barley_soup__home_recipe__canned__or_ready_to_serve,Grain_Product,Grain_mixtures_frozen_plate_meals_soups,Soups_with_grain_product_as_major_ingredient,,,,,foodtreeroot/Grain_Product/Grain_mixtures_frozen_plate_meals_soups/Soups_with_grain_product_as_major_ingredient////58401010,foodtreeroot/L1_Grain_Product/L2_Grain_mixtures_frozen_plate_meals_soups/L3_Soups_with_grain_product_as_major_ingredient/L4_/L5_/L6_/Barley_soup__home_recipe__canned__or_ready_to_serve,Grain_Product;Grain_mixtures_frozen_plate_meals_soups;Soups_with_grain_product_as_major_ingredient;;;;
56203056,Oatmeal__regular_or_quick__made_with_water__fat_not_added_in_cooking,Grain_Product,Pastas_cooked_cereals_rice,Cooked_cereals_rice,Cooked_cereals_rice,Oatmeal,,,foodtreeroot/Grain_Product/Pastas_cooked_cereals_rice/Cooked_cereals_rice/Cooked_cereals_rice/Oatmeal//56203056,foodtreeroot/L1_Grain_Product/L2_Pastas_cooked_cereals_rice/L3_Cooked_cereals_rice/L4_Cooked_cereals_rice/L5_Oatmeal/L6_/Oatmeal__regular_or_quick__made_with_water__fat_not_added_in_cooking,Grain_Product;Pastas_cooked_cereals_rice;Cooked_cereals_rice;Cooked_cereals_rice;Oatmeal;;
