index_column,taxumap1,taxumap2
PP90_39,18.192722,1.8040615
PP91_-2,18.079308,-3.8402135
PP91_-1,18.972095,-5.7720323
PP91_0,17.472763,-4.713164
PP91_1,16.324965,-1.8221905
PP91_2,17.841784,-3.2735453
PP91_3,16.330795,-3.7986228
PP91_4,17.798939,-3.321141
PP91_5,20.637136,-3.084914
PP91_6,15.057893,-3.3133602
PP91_7,17.384377,-0.77919453
PP91_8,16.450317,-1.9629675
PP91_9,17.410347,-2.366867
PP91_10,15.763049,-5.0128016
PP91_11,15.338176,-4.5322676
PP91_12,18.533188,-1.5365216
PP91_13,18.82912,-4.524769
PP91_14,18.546019,-4.871056
PP91_15,17.111656,-5.319777
PP92_-4,18.615482,-4.6962976
PP92_-3,18.78557,-3.1347775
PP92_-2,20.188246,-2.897666
PP92_-1,18.982573,-5.3759265
PP92_0,18.719912,-0.9373364
PP92_1,18.38659,-1.4111074
PP92_2,18.365822,-4.9343615
PP92_3,14.712452,-3.5994596
PP92_4,18.913977,-0.47082207
PP92_5,15.304602,-4.413239
PP92_6,15.548259,-2.8432658
PP92_7,14.729859,-3.6050127
PP92_8,16.259497,-3.7647789
PP92_9,20.053936,-1.112285
PP92_10,19.884867,-1.3096393
PP92_11,16.30508,-2.2681293
PP92_12,18.019476,1.6955419
PP92_13,18.113419,0.9523875
PP92_14,18.320604,1.7515631
PP92_15,16.355198,-1.7751633
PP92_16,16.17799,-4.078361
PP92_17,20.154676,-2.9251268
PP92_19,17.415419,-3.2008498
PP93_-2,17.811672,-2.1486566
PP93_-1,17.724072,-2.109936
PP93_0,19.950201,-3.1659794
PP93_1,17.531597,-2.088614
PP93_2,17.73048,-2.037349
PP93_3,17.579988,-1.8655537
PP93_4,17.815826,-1.9945294
PP93_5,17.723074,-1.8137866
PP93_6,18.160078,-1.7535437
PP93_7,18.151325,-1.7601334
PP93_8,18.194422,-1.8260047
PP93_9,17.853613,-2.0169587
PP93_10,20.126755,-2.9722998
PP93_11,18.136662,-1.7692554
PP93_12,17.745007,-2.011857
PP93_13,17.75372,-1.9458499
PP93_14,18.104887,-1.6517822
PP93_15,18.816519,-0.61326224
PP93_16,18.185747,-1.7724718
PP93_17,19.675804,-2.803734
PP94_-6,17.470499,-1.9481378
PP94_-5,19.88006,-4.7836113
PP94_-4,15.746198,-4.7669845
PP94_-3,15.373546,-1.8753579
PP94_-1,15.351166,-1.8645366
PP94_2,15.171614,-1.6947423
PP94_3,14.719518,-3.033197
PP94_4,15.006058,-1.498633
PP94_5,14.973393,-3.1246576
PP94_6,19.0614,-5.8138156
PP94_7,14.657597,-2.962959
PP94_8,15.128583,-3.1478093
PP94_9,16.03917,-1.1458024
PP94_10,14.743993,-3.0294876
PP94_12,16.485165,-3.9883115
PP94_13,20.799301,-3.0618591
PP94_14,14.97123,-3.0057535
PP94_15,19.76668,-4.681967
PP94_16,20.748896,-3.1517406
PP94_17,15.992851,-4.2856603
PP94_18,19.055971,-5.749148
PP94_19,19.067453,-5.861833
PP94_20,15.335416,-3.7088652
PP94_21,14.935572,-4.0947213
PP94_22,15.088304,-3.957913
PP94_23,15.073148,-3.9551167
PP94_24,15.096817,-3.9066405
PP94_25,15.011553,-4.0345435
PP94_26,15.048666,-3.9949794
PP94_27,15.046999,-4.028333
PP94_28,15.085821,-3.937284
PP94_29,15.035312,-3.8113956
PP95_-1,16.242075,-2.2604694
PP95_0,18.334356,-3.913948
PP95_1,18.347727,-3.5933495
PP95_2,19.61189,-3.4893143
PP95_3,18.000978,-4.487896
PP95_4,17.529715,-4.792526
PP95_5,18.760115,-3.934505
PP95_6,19.737516,-3.668054
PP95_7,19.704258,-3.7764297
PP95_8,19.617579,-3.9757473
PP95_9,17.717155,-4.706504
PP95_10,19.765133,-3.5300887
PP95_11,19.653978,-3.5134096
PP95_12,19.487356,-3.7410734
PP95_13,19.79732,-3.726825
PP95_14,19.527174,-4.4537225
PP95_15,17.922787,-4.6796026
PP95_16,17.76671,-4.996249
PP95_17,19.784191,-2.5190778
PP95_18,19.678726,-3.4872549
PP95_19,19.612112,-4.263928
PP95_20,20.239302,-3.5739427
PP95_21,19.690815,-3.5307302
PP95_22,18.843878,-3.8334696
PP96_-5,18.172777,-4.3943744
PP96_-4,18.009956,-4.40264
PP96_-3,17.875444,-4.6425953
PP96_-2,18.622704,-4.8904047
PP96_-1,17.195282,-4.3536286
PP96_0,19.156351,-3.6488376
PP96_1,20.1032,-3.691685
PP96_2,20.300531,-3.5243196
PP96_3,18.316334,-4.769589
PP96_4,20.79306,-3.1377463
PP96_5,18.042686,-4.4062862
PP96_6,19.793661,-4.7068925
PP96_7,19.40746,-1.5857754
PP96_8,16.878647,-4.5903525
PP97_-7,17.80016,-3.2227855
PP97_-6,21.014584,-3.079436
PP97_-5,14.729617,-3.6133225
PP97_-4,14.8235655,-3.6565866
PP97_-3,14.195415,-2.8797762
PP97_-1,17.631296,-4.116739
PP97_0,17.717472,-3.9268932
PP97_1,19.35436,-1.5154442
PP97_2,18.786303,-1.2004194
PP97_3,17.405378,-1.8108113
PP97_4,19.36511,-1.409275
PP97_5,19.426104,-1.5680554
PP98_-1,15.185117,-1.6899499
PP98_0,15.28154,-2.5421736
PP98_2,16.622744,-2.243832
PP98_10,20.105999,-1.0572485
PP98_11,15.0022135,-1.4996666
PP98_18,15.265803,-1.7845647
PP98_19,17.320208,-4.0655904
PP98_20,20.098206,-1.0712597
PP99_-6,20.201982,-2.964524
PP99_-5,19.720533,-4.5766864
PP99_-4,15.94768,-3.9520233
PP99_-3,19.279484,-2.1213129
PP99_-2,18.772448,-3.0750844
PP99_-1,17.392899,-4.71036
PP99_0,20.66153,-3.0103946
PP99_1,17.272635,-1.4296368
PP99_2,15.623658,-3.3398278
PP99_3,14.991237,-3.2392101
PP99_4,17.2757,-4.153348
PP99_5,20.110159,-1.05298
PP99_7,18.065857,5.526351
PP99_8,14.990459,-1.4835839
PP99_9,19.996235,-1.157283
PP99_13,20.038622,-3.2757227
PP99_16,17.470728,-4.212258
PP99_17,15.762958,-5.0271344
PP99_18,17.238232,-5.115922
PP99_19,18.577154,-1.6818379
PP99_20,19.956123,-3.4695783
PP99_21,15.865709,-3.530619
